state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,_query_cbsa,_query_param,_loaded_at
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,1.0,1.0,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,,,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,,,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,18.0,18.0,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,1.0,1.0,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,350,96.0,Y,350,365,0,0,,,Certified,7.934286,4.433504,36.0,2023-10-01 00:00,33.5,2023-07-17 00:00,26.8,2023-06-12 00:00,22.9,2023-07-02 00:00,,,,,22.9,20.2,15.1,12.7,10.0,7.5,3.1,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,1.0,1.0,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,,,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,1.0,1.0,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,,,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,,,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,8.0,8.0,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,1.0,1.0,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,5005,88101,3,42.770837,-71.10229,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,300,96.0,Y,350,365,0,0,,,Certified,7.628333,3.854958,36.0,2023-10-01 00:00,21.7,2023-02-26 00:00,20.2,2023-09-06 00:00,18.4,2023-07-26 00:00,,,,,18.4,15.8,13.1,11.7,9.4,6.7,,CONSENTINO SCHOOL.,685 WASHINGTON STREET,Massachusetts,Essex,Haverhill,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,4816,55.0,N,201,365,0,8,,,Requested but denied,5.96412,5.49696,85.1,2023-05-13 19:00,72.4,2023-05-13 18:00,56.1,2023-07-17 18:00,54.0,2023-07-01 11:00,,,,,27.6,23.2,14.0,11.1,6.9,4.9,2.3,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,0.0,0.0,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,,,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,0.0,0.0,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,,,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,,,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,8.0,8.0,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,0.0,0.0,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,23,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,201,55.0,N,201,365,0,0,,,Requested but denied,5.9199,4.046888,26.1,2023-06-12 00:00,24.2,2023-07-17 00:00,23.9,2023-07-02 00:00,23.5,2023-07-01 00:00,,,,,23.9,19.3,12.6,10.3,6.6,4.9,2.5,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2025-06-25,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,3922,100.0,Y,365,365,0,22,,,Certified,5.991356,4.395049,35.7,2023-10-01 07:00,35.6,2023-10-01 06:00,34.9,2023-10-01 14:00,34.5,2023-10-01 13:00,,,,,17.0,14.6,11.5,8.1,4.3,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,8738,100.0,Y,365,365,4816,22,,,Certified,6.537274,5.209503,86.0,2023-05-13 19:00,73.3,2023-05-13 18:00,57.0,2023-07-17 18:00,54.9,2023-07-01 11:00,,,,,27.6,20.6,14.9,12.2,8.0,5.0,2.2,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,8738,100.0,Y,365,365,4816,22,,,Certified,6.537274,5.209503,86.0,2023-05-13 19:00,73.3,2023-05-13 18:00,57.0,2023-07-17 18:00,54.9,2023-07-01 11:00,,,,,27.6,20.6,14.9,12.2,8.0,5.0,2.2,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,0.0,0.0,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,,,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,0.0,0.0,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,,,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,,,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,3.0,3.0,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,0.0,0.0,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Excluded,163,100.0,N,364,365,0,0,,,Certified,5.93865,3.804697,29.6,2023-10-01 00:00,19.4,2023-09-06 00:00,15.2,2023-07-26 00:00,14.8,2023-08-20 00:00,,,,,14.8,12.9,10.2,8.0,4.5,,,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,0.0,0.0,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,,,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,0.0,0.0,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,,,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,,,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
25,009,2006,88101,3,42.474642,-70.970816,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,Multiple Methods Used,2023,Micrograms/cubic meter (LC),Events Included,364,100.0,Y,364,365,0,0,11.0,11.0,Certified,6.488736,4.082282,29.6,2023-10-01 00:00,27.6,2023-06-12 00:00,25.2,2023-07-02 00:00,25.0,2023-07-01 00:00,,,,,25.0,18.5,13.9,11.1,7.9,5.6,2.9,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,14460,"Boston-Cambridge-Newton, MA-NH",2024-08-06,14460,88101,2026-06-19 09:34:27.663212-07:00
